table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn
0,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@AEBVVector4@Ogre@@@Z,,0x8F3760,NEAR,0x8F3790,200,48
1,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@XZ,,0xA1C880,NEAR,0xA1C750,122,-304
142,AppearanceBase,?getNormalisedCharacterHeight@AppearanceBase@@QEBAMXZ,AppearanceBase::getNormalisedCharacterHeight();,0x5C6E00,INSIDE,0x5C6D20,403,224
143,AppearanceBase,?getCharacterHeight@AppearanceBase@@QEBAMXZ,AppearanceBase::getCharacterHeight();,0x663BD0,ORDERED,0x664C20,21,4176
144,AppearanceBase,?getAnimationSystem@AppearanceBase@@QEBAPEAVAnimationClass@@XZ,AppearanceBase::getAnimationSystem();,0x607800,INSIDE,0x607700,265,256
145,AppearanceBase,?getSceneNode@AppearanceBase@@QEBAPEAVSceneNode@Ogre@@XZ,AppearanceBase::getSceneNode();,0x5C6E10,INSIDE,0x5C6D20,403,240
146,AppearanceBase,?getSkeleton@AppearanceBase@@QEBAPEAVOldSkeletonInstance@Ogre@@XZ,AppearanceBase::getSkeleton();,0xD1380,NEAR,0xD1400,114,128
147,AppearanceBase,?getBody@AppearanceBase@@QEBAPEAVEntity@Ogre@@XZ,AppearanceBase::getBody();,0x64600,REFINED,0x64560,3,-160
148,AppearanceBase,?getBodyRadius@AppearanceBase@@QEBAMXZ,AppearanceBase::getBodyRadius();,0x5C6E30,INSIDE,0x5C6D20,403,272
149,AppearanceBase,?failedToLoad@AppearanceBase@@QEBA_NXZ,AppearanceBase::failedToLoad();,0x5E8290,INSIDE,0x5E8130,471,352
150,AppearanceBase,?getBonePosition@AppearanceBase@@QEAA?AVVector3@Ogre@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"AppearanceBase::getBonePosition(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x52AE80,BINDIFF_EXACT,0x52B910,515,2704
151,AppearanceBase,?getBoneOrientation@AppearanceBase@@QEAA?AVQuaternion@Ogre@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"AppearanceBase::getBoneOrientation(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x52AEB0,INSIDE,0x52AD10,515,416
152,AppearanceBase,?getVertexPosition@AppearanceBase@@QEBAAEBVVector3@Ogre@@H@Z,AppearanceBase::getVertexPosition(const int);,0x52AEE0,BINDIFF_EXACT,0x52B970,515,2704
153,AppearanceBase,?getVertexWorldPosition@AppearanceBase@@QEBA?AVVector3@Ogre@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z,"AppearanceBase::getVertexWorldPosition(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const int);",0x52AF30,BINDIFF_EXACT,0x52B9C0,265,2704
154,AppearanceBase,?getRandomVertex@AppearanceBase@@QEBAHAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4Dir@MeshDataLookup@@@Z,"AppearanceBase::getRandomVertex(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, enum MeshDataLookup::Dir);",0x52C3A0,EXACT,0x52C3A0,159,0
155,AppearanceBase,?getRandomVertexPosition@AppearanceBase@@QEBAAEBVVector3@Ogre@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4Dir@MeshDataLookup@@@Z,"AppearanceBase::getRandomVertexPosition(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, enum MeshDataLookup::Dir);",0x52C480,BINDIFF_EXACT,0x52CF10,159,2704
156,AppearanceBase,?notifyDirty@AppearanceBase@@QEAAXXZ,AppearanceBase::notifyDirty();,0x52BD10,BINDIFF_EXACT,0x52C7A0,521,2704
157,AppearanceBase,?reload@AppearanceBase@@QEAAXXZ,AppearanceBase::reload();,0x52C760,BINDIFF_EXACT,0x52D1F0,842,2704
158,AppearanceBase,?serialise@AppearanceBase@@QEAAXPEAVGameData@@@Z,AppearanceBase::serialise(class GameData *);,0x534D50,BINDIFF_EXACT,0x5357E0,5791,2704
159,AppearanceBase,?_NV_updateAppearance@AppearanceBase@@QEAAXXZ,,0x532A40,VTABLE,0x119F,5,-5445793
160,AppearanceBase,?updatePortrait@AppearanceBase@@QEAAXXZ,AppearanceBase::updatePortrait();,0x52B110,BINDIFF_EXACT,0x52BBA0,105,2704
161,AppearanceBase,?updateMovementScale@AppearanceBase@@QEAAXXZ,AppearanceBase::updateMovementScale();,0x52B080,BINDIFF_EXACT,0x52BB10,265,2704
162,AppearanceBase,?switchLights@AppearanceBase@@QEAAX_N@Z,AppearanceBase::switchLights(bool);,0x52C0F0,BINDIFF_EXACT,0x52CB80,166,2704
163,AppearanceBase,?hasLights@AppearanceBase@@QEBA_NXZ,AppearanceBase::hasLights();,0x52C170,BINDIFF_EXACT,0x52CC00,166,2704
164,AppearanceBase,?getLights@AppearanceBase@@QEAAXAEAV?$lektor@PEAVLight@Ogre@@@@@Z,AppearanceBase::getLights(class lektor<Ogre::Light *> &);,0x52C1F0,BINDIFF_EXACT,0x52CC80,145,2704
165,AppearanceBase,?attachItem_Hair@AppearanceBase@@QEAA_NPEAVGameData@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"AppearanceBase::attachItem_Hair(class GameData *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x531A00,BINDIFF_EXACT,0x532490,1170,2704
166,AppearanceBase,?shaveHead@AppearanceBase@@QEAAX_N@Z,AppearanceBase::shaveHead(bool);,0x52CF50,BINDIFF_EXACT,0x52D9E0,92,2704
167,AppearanceBase,?isShaved@AppearanceBase@@QEBA_NXZ,AppearanceBase::isShaved();,0x5B0660,UNRESOLVED,0x0,0,0
168,AppearanceBase,?_NV_setFlayed@AppearanceBase@@QEAAX_N@Z,,0x544460,VTABLE,0x11F77,5,-5448937
169,AppearanceBase,?_NV_isFlayed@AppearanceBase@@QEBA_NXZ,,0x544470,INSIDE,0x544400,486,112
170,AppearanceBase,?_NV_isBarefoot@AppearanceBase@@QEBA_NXZ,,0x544480,INSIDE,0x544400,486,128
171,AppearanceBase,?setVisible@AppearanceBase@@QEAAX_N@Z,AppearanceBase::setVisible(bool);,0x52BF70,BINDIFF_EXACT,0x52CA00,71,2704
172,AppearanceBase,?getVisible@AppearanceBase@@QEBA_NXZ,AppearanceBase::getVisible();,0x52AE50,INSIDE,0x52AD10,515,320
173,AppearanceBase,?getAttachmentsLoaded@AppearanceBase@@QEBA_NXZ,AppearanceBase::getAttachmentsLoaded();,0x52C030,BINDIFF_EXACT,0x52CAC0,306,2704
174,AppearanceBase,?_NV_setAttachmentsVisible@AppearanceBase@@QEAAX_N@Z,,0x52AE60,VTABLE,0x31FD9,5,-5213831
175,AppearanceBase,?buildBody@AppearanceBase@@QEAAXV?$SharedPtr@VResource@Ogre@@@Ogre@@PEAX@Z,"AppearanceBase::buildBody(class Ogre::SharedPtr<Ogre::Resource>, void *);",0x538590,BINDIFF_EXACT,0x539020,713,2704
176,AppearanceBase,?buildAttachments@AppearanceBase@@QEAAXXZ,AppearanceBase::buildAttachments();,0x537BA0,BINDIFF_EXACT,0x538630,1524,2704
177,AppearanceBase,?createEntity@AppearanceBase@@QEAAXPEAVAttachedEntity@@@Z,AppearanceBase::createEntity(class AttachedEntity *);,0x536C00,BINDIFF_EXACT,0x537690,3593,2704
178,AppearanceBase,?createPhysicsAttachment@AppearanceBase@@QEAAXPEAVAttachedEntity@@@Z,AppearanceBase::createPhysicsAttachment(class AttachedEntity *);,0x535490,BINDIFF_EXACT,0x535F20,1201,2704
179,AppearanceBase,?createEntityCallback@AppearanceBase@@QEAAXV?$SharedPtr@VResource@Ogre@@@Ogre@@PEAX@Z,"AppearanceBase::createEntityCallback(class Ogre::SharedPtr<Ogre::Resource>, void *);",0x536590,BINDIFF_EXACT,0x537020,3593,2704
180,AppearanceBase,?attachEntity@AppearanceBase@@QEAAXPEAVAttachedObject@@@Z,AppearanceBase::attachEntity(class AttachedObject *);,0x52C9F0,BINDIFF_EXACT,0x52D480,458,2704
181,AppearanceBase,?getSlotPosition@AppearanceBase@@QEBA_NAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVAttachedObject@@@Z,"AppearanceBase::getSlotPosition(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, class AttachedObject *);",0x52CDC0,BINDIFF_EXACT,0x52D850,255,2704
182,AppearanceBase,?setupItemMaterial@AppearanceBase@@QEAAXPEAVAttachedEntity@@@Z,AppearanceBase::setupItemMaterial(class AttachedEntity *);,0x535780,BINDIFF_EXACT,0x536210,202,2704
183,AppearanceBase,?setupHairMaterial@AppearanceBase@@QEAAXPEAVAttachedEntity@@@Z,AppearanceBase::setupHairMaterial(class AttachedEntity *);,0x531B70,BINDIFF_EXACT,0x532600,1170,2704
184,AppearanceBase,?setHairTexture@AppearanceBase@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HHAEBVVector3@Ogre@@_N@Z,"AppearanceBase::setHairTexture(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, int, int, const class Ogre::Vector3 &, bool);",0x5305B0,BINDIFF_GOOD,0x531040,8277,2704
186,AppearanceBase,?createAttachedObject@AppearanceBase@@QEAAPEAVAttachedEntity@@PEAVItem@@@Z,AppearanceBase::createAttachedObject(class Item *);,0x534E10,BINDIFF_EXACT,0x5358A0,5791,2704
187,AppearanceBase,?affectsPortrait@AppearanceBase@@QEBA_NPEAVAttachedEntity@@@Z,AppearanceBase::affectsPortrait(class AttachedEntity *);,0x52D560,BINDIFF_EXACT,0x52DFF0,449,2704
188,AppearanceBase,?updateOverlap@AppearanceBase@@QEBAXXZ,AppearanceBase::updateOverlap();,0x52D200,BINDIFF_EXACT,0x52DC90,637,2704
189,AppearanceBase,?getCharacterHeightSpeedMultiplier@AppearanceBase@@QEAAMXZ,AppearanceBase::getCharacterHeightSpeedMultiplier();,0x52B040,BINDIFF_EXACT,0x52BAD0,265,2704
190,AppearanceHuman,?_CONSTRUCTOR@AppearanceHuman@@QEAAPEAV1@PEAVAnimationClassHuman@@PEAVGameDataCopyStandalone@@PEAVCharacter@@PEAVGameData@@@Z,,0x532DB0,BINDIFF_EXACT,0x533840,3772,2704
191,AppearanceHuman,?_DESTRUCTOR@AppearanceHuman@@QEAAXXZ,,0x532E30,VTABLE,0x130DE,5,-5373266
192,AppearanceHuman,?_NV_setGender@AppearanceHuman@@QEAAX_N@Z,,0x52D530,VTABLE,0x466F5,5,-5140027
193,AppearanceHuman,?_NV_periodicUpdate@AppearanceHuman@@QEAAXXZ,,0x532E50,VTABLE,0x14281,5,-5368783
194,AppearanceHuman,?_NV_setAttachmentsVisible@AppearanceHuman@@QEAAX_N@Z,,0x5375D0,VTABLE,0x5094D,5,-5139587
195,AppearanceHuman,?setHiddenPartsEnabled@AppearanceHuman@@QEAAX_N@Z,AppearanceHuman::setHiddenPartsEnabled(bool);,0x531480,BINDIFF_EXACT,0x531F10,956,2704
196,AppearanceHuman,?showFace@AppearanceHuman@@QEAAX_N@Z,AppearanceHuman::showFace(bool);,0x537200,BINDIFF_EXACT,0x537C90,682,2704
197,AppearanceHuman,?_NV_setFlayed@AppearanceHuman@@QEAAX_N@Z,,0x52B160,VTABLE,0x31444,5,-5217564
198,AppearanceHuman,?_NV_isFlayed@AppearanceHuman@@QEBA_NXZ,,0x544620,NEAR,0x544660,140,64
199,AppearanceHuman,?updateProportions@AppearanceHuman@@QEAAXXZ,AppearanceHuman::updateProportions();,0x52DC30,INSIDE,0x52DB80,266,176
200,AppearanceHuman,?_NV_createBody@AppearanceHuman@@QEAAXXZ,,0x539440,VTABLE,0x4A408,5,-5173304
201,AppearanceHuman,?_NV_updateAppearance@AppearanceHuman@@QEAAXXZ,,0x532E60,VTABLE,0x3AF71,5,-5209839
202,AppearanceHuman,?updateHiddenParts@AppearanceHuman@@QEAAXXZ,AppearanceHuman::updateHiddenParts();,0x531230,BINDIFF_EXACT,0x531CC0,993,2704
203,AppearanceHuman,?updatePysiqueFromStats@AppearanceHuman@@QEAAXXZ,AppearanceHuman::updatePysiqueFromStats();,0x530D90,BINDIFF_EXACT,0x531820,643,2704
204,AppearanceHuman,?updatePhysiqueMuscleMults@AppearanceHuman@@QEAAXXZ,AppearanceHuman::updatePhysiqueMuscleMults();,0x52B1E0,EXACT,0x52B1E0,29,0
205,AppearanceHuman,?_NV_updateCharaterTexture@AppearanceHuman@@QEAAXXZ,,0x5330C0,VTABLE,0x504D4,5,-5123052
207,AppearanceHuman,?setPosture@AppearanceHuman@@QEAAXMMM@Z,"AppearanceHuman::setPosture(float, float, float);",0x52C4F0,BINDIFF_EXACT,0x52CF80,111,2704
208,AppearanceManager,?getInstance@AppearanceManager@@SAPEAV1@XZ,AppearanceManager::getInstance();,0x53E320,BINDIFF_EXACT,0x53EDB0,77,2704
209,AppearanceManager,?createAppearanceData@AppearanceManager@@QEAAPEAVGameDataCopyStandalone@@PEAVGameData@@@Z,AppearanceManager::createAppearanceData(class GameData *);,0x72C10,INSIDE,0x71F90,3250,3200
210,AppearanceManager,?cleanValidateAppearanceData@AppearanceManager@@QEAAXPEAVGameData@@@Z,AppearanceManager::cleanValidateAppearanceData(class GameData *);,0x765A0,INSIDE,0x76570,93,48
211,AppearanceManager,?resetAll@AppearanceManager@@QEAAXPEAVGameData@@_N@Z,"AppearanceManager::resetAll(class GameData *, bool);",0x7A450,BINDIFF_EXACT,0x7A490,2260,64
212,AppearanceManager,?randomiseAll@AppearanceManager@@QEAAXPEAVGameData@@@Z,AppearanceManager::randomiseAll(class GameData *);,0x7F000,BINDIFF_EXACT,0x7F040,7093,64
213,AppearanceManager,?randomiseAllManual@AppearanceManager@@QEAAXPEAVGameData@@MM@Z,"AppearanceManager::randomiseAllManual(class GameData *, float, float);",0x7F050,BINDIFF_EXACT,0x7F090,59,64
214,AppearanceManager,?randomHair@AppearanceManager@@QEAAXPEAVGameData@@PEAVFaction@@@Z,"AppearanceManager::randomHair(class GameData *, class Faction *);",0x7AD80,BINDIFF_EXACT,0x7ADC0,2333,64
215,AppearanceManager,?randomFace@AppearanceManager@@QEAAXPEAVGameData@@@Z,AppearanceManager::randomFace(class GameData *);,0x7B2D0,BINDIFF_EXACT,0x7B310,1339,64
216,AppearanceManager,?randomFaceManual@AppearanceManager@@QEAAXPEAVGameData@@M@Z,"AppearanceManager::randomFaceManual(class GameData *, float);",0x7B4C0,BINDIFF_EXACT,0x7B500,484,64
217,AppearanceManager,?randomPoses@AppearanceManager@@QEAAXPEAVGameData@@M@Z,"AppearanceManager::randomPoses(class GameData *, float);",0x7B780,BINDIFF_EXACT,0x7B7C0,687,64
218,AppearanceManager,?randomBody@AppearanceManager@@QEAAXPEAVGameData@@_N@Z,"AppearanceManager::randomBody(class GameData *, bool);",0x7B900,BINDIFF_EXACT,0x7B940,372,64
219,AppearanceManager,?randomBodyManual@AppearanceManager@@QEAAXPEAVGameData@@M@Z,"AppearanceManager::randomBodyManual(class GameData *, float);",0x7BC70,BINDIFF_EXACT,0x7BCB0,870,64
220,AppearanceManager,?randomGender@AppearanceManager@@QEAAXPEAVGameData@@M@Z,"AppearanceManager::randomGender(class GameData *, float);",0x764C0,BINDIFF_EXACT,0x76500,193,64
221,AppearanceManager,?randomAnimations@AppearanceManager@@QEAAXPEAVGameData@@PEAVCharacter@@@Z,"AppearanceManager::randomAnimations(class GameData *, class Character *);",0x6F8F0,BINDIFF_EXACT,0x6F930,787,64
222,AppearanceManager,?getRaceData@AppearanceManager@@QEAAPEAVGameData@@H@Z,AppearanceManager::getRaceData(int);,0x6E100,NEAR,0x6E0F0,8,-16
223,AppearanceManager,?getRaceIndex@AppearanceManager@@QEAAHPEAVGameData@@@Z,AppearanceManager::getRaceIndex(class GameData *);,0x6E120,NEAR,0x6E110,3,-16
224,AppearanceManager,?getRacesCount@AppearanceManager@@QEBAHXZ,AppearanceManager::getRacesCount();,0x6E150,NEAR,0x6E130,8,-32
225,AppearanceManager,?isSingleGender@AppearanceManager@@QEAA_NPEAVGameData@@@Z,AppearanceManager::isSingleGender(class GameData *);,0x6F430,BINDIFF_EXACT,0x6F470,194,64
226,AppearanceManager,?setGender@AppearanceManager@@QEAAXPEAVGameData@@W4Enum@Gender@1@@Z,"AppearanceManager::setGender(class GameData *, enum AppearanceManager::Gender::Enum);",0x763F0,BINDIFF_EXACT,0x76430,3585,64
228,AppearanceManager,?setHead@AppearanceManager@@QEAAXPEAVGameData@@0@Z,"AppearanceManager::setHead(class GameData *, class GameData *);",0x70E70,BINDIFF_EXACT,0x70EB0,1810,64
229,AppearanceManager,?getHeadName@AppearanceManager@@QEAAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@PEAVAppearanceData@1@@Z,"AppearanceManager::getHeadName(class GameData *, class AppearanceManager::AppearanceData *);",0x70F20,BINDIFF_EXACT,0x70F60,168,64
230,AppearanceManager,?setRandomHead@AppearanceManager@@QEAAXPEAVGameData@@0@Z,"AppearanceManager::setRandomHead(class GameData *, class GameData *);",0x7C840,BINDIFF_EXACT,0x7C880,2058,64
231,AppearanceManager,?getHeadIsValid@AppearanceManager@@QEAA_NPEAVGameData@@00@Z,"AppearanceManager::getHeadIsValid(class GameData *, class GameData *, class GameData *);",0x7C9A0,BINDIFF_EXACT,0x7C9E0,331,64
232,AppearanceManager,?setAttachment@AppearanceManager@@QEAAXPEAVGameData@@PEAVAppearanceData@1@W4AttachSlot@@H@Z,"AppearanceManager::setAttachment(class GameData *, class AppearanceManager::AppearanceData *, const enum AttachSlot, const int);",0x71300,BINDIFF_EXACT,0x71340,629,64
233,AppearanceManager,?getAttachmentName@AppearanceManager@@QEAAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@PEAVAppearanceData@1@W4AttachSlot@@@Z,"AppearanceManager::getAttachmentName(class GameData *, class AppearanceManager::AppearanceData *, const enum AttachSlot);",0x71080,BINDIFF_EXACT,0x710C0,332,64
234,AppearanceManager,?updateModifiers@AppearanceManager@@QEAAXPEAVGameData@@0AEBVGender@1@@Z,"AppearanceManager::updateModifiers(class GameData *, class GameData *, const class AppearanceManager::Gender &);",0x7CAA0,BINDIFF_EXACT,0x7CAE0,237,64
235,AppearanceManager,?getCharacterIdleAnimations@AppearanceManager@@QEBAAEBV?$FastArray@PEAVAnimationData@@@Ogre@@XZ,AppearanceManager::getCharacterIdleAnimations();,0x5E82C0,INSIDE,0x5E8130,471,400
236,AppearanceManager,?getNormalMap_Plain@AppearanceManager@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@AEBVGender@1@@Z,"AppearanceManager::getNormalMap_Plain(class GameData *, const class AppearanceManager::Gender &);",0x6EBC0,BINDIFF_EXACT,0x6EC00,192,64
237,AppearanceManager,?getNormalMap_Muscle@AppearanceManager@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@AEBVGender@1@@Z,"AppearanceManager::getNormalMap_Muscle(class GameData *, const class AppearanceManager::Gender &);",0x6EDA0,BINDIFF_EXACT,0x6EDE0,474,64
238,AppearanceManager,?getNormalMap_Starving@AppearanceManager@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@AEBVGender@1@@Z,"AppearanceManager::getNormalMap_Starving(class GameData *, const class AppearanceManager::Gender &);",0x6EF80,BINDIFF_EXACT,0x6EFC0,474,64
239,AppearanceManager,?_CONSTRUCTOR@AppearanceManager@@QEAAPEAV1@XZ,,0x7F0B0,BINDIFF_EXACT,0x7F0F0,88,64
240,AppearanceManager,?_DESTRUCTOR@AppearanceManager@@QEAAXXZ,,0x76530,BINDIFF_EXACT,0x76570,91,64
241,AppearanceManager,?setupData@AppearanceManager@@QEAAXXZ,AppearanceManager::setupData();,0x7D440,BINDIFF_EXACT,0x7D480,2446,64
242,AppearanceManager,?setupFaces@AppearanceManager@@QEAAXPEAVGameData@@AEAVAppearanceData@1@@Z,"AppearanceManager::setupFaces(class GameData *, class AppearanceManager::AppearanceData &);",0x74640,BINDIFF_EXACT,0x74680,6694,64
243,AppearanceManager,?setupFactionHair@AppearanceManager@@QEAAXAEAVAppearanceData@1@PEAVFaction@@W4AttachSlot@@@Z,"AppearanceManager::setupFactionHair(class AppearanceManager::AppearanceData &, class Faction *, enum AttachSlot);",0x75140,BINDIFF_EXACT,0x75180,628,64
244,AppearanceManager,?loadEditorXMLData@AppearanceManager@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@@Z,"AppearanceManager::loadEditorXMLData(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, class GameData *);",0x77050,INSIDE,0x765E0,2730,2672
245,AppearanceManager,?isValidAttachment@AppearanceManager@@QEAA_NAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEBVAppearanceData@1@W4AttachSlot@@@Z,"AppearanceManager::isValidAttachment(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class AppearanceManager::AppearanceData &, const enum AttachSlot);",0x6E780,BINDIFF_EXACT,0x6E7C0,88,64
246,AppearanceManager,?getRandomAttachment@AppearanceManager@@QEAAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEBVAppearanceData@1@W4AttachSlot@@PEAVFaction@@@Z,"AppearanceManager::getRandomAttachment(const class AppearanceManager::AppearanceData &, const enum AttachSlot, class Faction *);",0x6E8F0,BINDIFF_EXACT,0x6E930,353,64
247,AppearanceManager,?getNoneAttachment@AppearanceManager@@QEAAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEBVAppearanceData@1@W4AttachSlot@@@Z,"AppearanceManager::getNoneAttachment(const class AppearanceManager::AppearanceData &, const enum AttachSlot);",0x6F5D0,BINDIFF_EXACT,0x6F610,165,64
248,AppearanceManager,?getRandomValue@AppearanceManager@@QEAAPEAVGameData@@AEBV?$FastArray@PEAVGameData@@@Ogre@@AEBV?$FastArray@M@4@@Z,"AppearanceManager::getRandomValue(const class Ogre::FastArray<GameData *> &, const class Ogre::FastArray<float> &);",0x6E160,BINDIFF_EXACT,0x6E1A0,8,64
249,AppearanceManager,?getCategoryRange@AppearanceManager@@QEBA_NAEBVAppearanceData@1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEAH22@Z,"AppearanceManager::getCategoryRange(const class AppearanceManager::AppearanceData &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, int &, int &, int &);",0x6EAF0,EXACT,0x6EAF0,53,0
250,AppearanceManager,?randomiseRanges@AppearanceManager@@QEAAXAEBV?$FastArray@VDataRangeVector@AppearanceManager@@@Ogre@@PEAVGameData@@@Z,"AppearanceManager::randomiseRanges(const class Ogre::FastArray<AppearanceManager::DataRangeVector> &, class GameData *);",0x70420,BINDIFF_EXACT,0x70460,1085,64
251,AppearanceManager,?randomiseRanges@AppearanceManager@@QEAAXAEBV?$FastArray@VDataRangePose@AppearanceManager@@@Ogre@@PEAVGameData@@M@Z,"AppearanceManager::randomiseRanges(const class Ogre::FastArray<AppearanceManager::DataRangePose> &, class GameData *, float);",0x6FFD0,BINDIFF_EXACT,0x70010,787,64
252,AppearanceManager,?randomiseRanges@AppearanceManager@@QEAAXAEBV?$FastArray@VDataRange@AppearanceManager@@@Ogre@@PEAVGameData@@@Z,"AppearanceManager::randomiseRanges(const class Ogre::FastArray<AppearanceManager::DataRange> &, class GameData *);",0x6FCB0,BINDIFF_EXACT,0x6FCF0,952,64
253,AppearanceManager,?randomFeatureSingle@AppearanceManager@@QEBAHAEBVDataRangePose@1@M@Z,"AppearanceManager::randomFeatureSingle(const class AppearanceManager::DataRangePose &, float);",0x6E040,NEAR,0x6E0B0,4,112
254,AppearanceManager,?randomFeatureSingle@AppearanceManager@@QEBAHAEBVDataRange@1@M@Z,"AppearanceManager::randomFeatureSingle(const class AppearanceManager::DataRange &, float);",0x6E010,NEAR,0x6DFB0,83,-96
255,AppearanceManager,?randomFeatureVector@AppearanceManager@@QEBA?AVVector3@Ogre@@AEBVDataRangeVector@1@M@Z,"AppearanceManager::randomFeatureVector(const class AppearanceManager::DataRangeVector &, float);",0x6E580,BINDIFF_EXACT,0x6E5C0,328,64
256,AppearanceManager,?randomFeatureSingleManual@AppearanceManager@@QEBAHAEBVDataRangePose@1@M@Z,"AppearanceManager::randomFeatureSingleManual(const class AppearanceManager::DataRangePose &, float);",0x6E270,BINDIFF_GOOD,0x6E2B0,123,64
257,AppearanceManager,?randomFeatureSingleManual@AppearanceManager@@QEBAHAEBVDataRange@1@M@Z,"AppearanceManager::randomFeatureSingleManual(const class AppearanceManager::DataRange &, float);",0x6E1E0,BINDIFF_GOOD,0x6E220,122,64
258,AppearanceManager,?randomFeatureVectorManual@AppearanceManager@@QEBA?AVVector3@Ogre@@AEBVDataRangeVector@1@M@Z,"AppearanceManager::randomFeatureVectorManual(const class AppearanceManager::DataRangeVector &, float);",0x6E5E0,BINDIFF_EXACT,0x6E620,81,64
259,AppearanceManager,?getValidateRace@AppearanceManager@@QEAAPEAVGameData@@PEAV2@@Z,AppearanceManager::getValidateRace(class GameData *);,0x74EC0,BINDIFF_EXACT,0x74F00,2167,64
261,AppearanceManager,?getBodyMesh@AppearanceManager@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVGameData@@W4Enum@Gender@1@@Z,"AppearanceManager::getBodyMesh(class GameData *, enum AppearanceManager::Gender::Enum);",0x6EAB0,BINDIFF_EXACT,0x6EAF0,433,64
262,AppearanceManager,?switchBodyMesh@AppearanceManager@@SAPEAVEntity@Ogre@@PEAV23@V?$SharedPtr@VMesh@Ogre@@@3@@Z,"AppearanceManager::switchBodyMesh(class Ogre::Entity *, class Ogre::SharedPtr<Ogre::Mesh>);",0x71920,BINDIFF_EXACT,0x71960,389,64
263,AppearanceManager,?createMorphedMesh@AppearanceManager@@SAPEAVEntity@Ogre@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAV23@PEAVGameData@@_N@Z,"AppearanceManager::createMorphedMesh(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, class Ogre::Entity *, class GameData *, bool);",0x71A80,BINDIFF_EXACT,0x71AC0,346,64
264,AppearanceManager,?getMorphedBodyMesh@AppearanceManager@@QEAAPEAVEntity@Ogre@@PEAVGameData@@PEAV23@_NM2@Z,"AppearanceManager::getMorphedBodyMesh(class GameData *, class Ogre::Entity *, bool, float, bool);",0x7C030,BINDIFF_EXACT,0x7C070,941,64
265,AppearanceManager,?getBodyMeshForEditor@AppearanceManager@@QEAAPEAVEntity@Ogre@@PEAV23@@Z,AppearanceManager::getBodyMeshForEditor(class Ogre::Entity *);,0x71D80,BINDIFF_EXACT,0x71DC0,756,64
266,AppearanceManager_AppearanceData,?_CONSTRUCTOR@AppearanceData@AppearanceManager@@QEAAPEAV12@AEBV12@@Z,,0xB52A0,NEAR,0xB52C0,22,32
267,AppearanceManager_AppearanceData,?_CONSTRUCTOR@AppearanceData@AppearanceManager@@QEAAPEAV12@XZ,,0xB4B00,BINDIFF_EXACT,0xB4B40,89,64
