table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn,cluster_size,cluster_classes,target_size
3579,ManagementScreen,?setCraftingBench@ManagementScreen@@QEAAXAEBVhand@@@Z,ManagementScreen::setCraftingBench(const class hand &);,0x48B190,INSIDE,0x48A730,3356,2656,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3583,ManagementScreen,?updateResearchListRate@ManagementScreen@@QEAAXXZ,ManagementScreen::updateResearchListRate();,0x48B180,INSIDE,0x48A730,3356,2640,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3594,ManagementScreen_TechItemViewData,?getProgress@TechItemViewData@ManagementScreen@@QEBAMXZ,ManagementScreen::TechItemViewData::getProgress();,0x48B140,INSIDE,0x48A730,3356,2576,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3602,MapScreen,?getVisible@MapScreen@@QEBA_NXZ,MapScreen::getVisible();,0x48B3D0,INSIDE,0x48A730,3356,3232,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3622,MapScreen,?mapMousePressed@MapScreen@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"MapScreen::mapMousePressed(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x48B3F0,INSIDE,0x48A730,3356,3264,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3631,MapScreen_MapMarkerCharacter,?_DESTRUCTOR@MapMarkerCharacter@MapScreen@@QEAAXXZ,,0x48B350,INSIDE,0x48A730,3356,3104,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3633,MapScreen_MapMarkerCharacter,?setVisible@MapMarkerCharacter@MapScreen@@QEAAX_N@Z,MapScreen::MapMarkerCharacter::setVisible(bool);,0x48B390,INSIDE,0x48A730,3356,3168,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3634,MapScreen_MapMarkerCharacter,?getVisible@MapMarkerCharacter@MapScreen@@QEBA_NXZ,MapScreen::MapMarkerCharacter::getVisible();,0x48B3B0,INSIDE,0x48A730,3356,3200,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3636,MapScreen_MapMarkerTown,?_DESTRUCTOR@MapMarkerTown@MapScreen@@QEAAXXZ,,0x48B2D0,INSIDE,0x48A730,3356,2976,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3638,MapScreen_MapMarkerTown,?setVisible@MapMarkerTown@MapScreen@@QEAAX_N@Z,MapScreen::MapMarkerTown::setVisible(bool);,0x48B310,INSIDE,0x48A730,3356,3040,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3639,MapScreen_MapMarkerTown,?getVisible@MapMarkerTown@MapScreen@@QEBA_NXZ,MapScreen::MapMarkerTown::getVisible();,0x48B330,INSIDE,0x48A730,3356,3072,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
5324,Town,?getPlayerTownTypeEnum@Town@@QEAA?AW4TownType@@XZ,Town::getPlayerTownTypeEnum();,0x48B1B0,INSIDE,0x48A730,3356,2688,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
2478,GameLauncher,?_NV_GetMessageMap@GameLauncher@@QEBAPEBUAFX_MSGMAP@@XZ,,0x12A110,INSIDE,0x12A0B0,142,96,3,GameLauncher|GameLauncher_TabVideo,142
2516,GameLauncher_TabVideo,?setupRenderers@TabVideo@GameLauncher@@QEAAXXZ,GameLauncher::TabVideo::setupRenderers();,0x12A130,INSIDE,0x12A0B0,142,128,3,GameLauncher|GameLauncher_TabVideo,142
2519,GameLauncher_TabVideo,?GetThisMessageMap@TabVideo@GameLauncher@@SAPEBUAFX_MSGMAP@@XZ,GameLauncher::TabVideo::GetThisMessageMap();,0x12A120,INSIDE,0x12A0B0,142,112,3,GameLauncher|GameLauncher_TabVideo,142
2558,GameSaveState,?createFromSerialisedInstanceData@GameSaveState@@QEAAXPEAVGameDataContainer@@PEAVObjectInstance@GameData@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameSaveState::createFromSerialisedInstanceData(class GameDataContainer *, class GameData::ObjectInstance *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x36C7D0,INSIDE,0x36C7B0,344,32,2,GameSaveState|RootObjectContainer,344
4749,RootObjectContainer,?serialiseThings@RootObjectContainer@@QEAAXAEBV?$lektor@PEAVRootObject@@@@PEAVGameData@@PEAVGameDataContainer@@PEAVPosRotPair@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"RootObjectContainer::serialiseThings(const class lektor<RootObject *> &, class GameData *, class GameDataContainer *, class PosRotPair *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x36C8A0,INSIDE,0x36C7B0,344,240,2,GameSaveState|RootObjectContainer,344
2564,GameSaveState,?numStates@GameSaveState@@QEBAHXZ,GameSaveState::numStates();,0x37F5D0,NEAR,0x37F570,88,-96,3,GameSaveState|InstanceID,88
2994,InstanceID,?needsSaving@InstanceID@@QEBA_NAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"InstanceID::needsSaving(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x37F550,NEAR,0x37F570,88,32,3,GameSaveState|InstanceID,88
2998,InstanceID,?empty@InstanceID@@QEBA_NXZ,InstanceID::empty();,0x37F5C0,INSIDE,0x37F570,88,80,3,GameSaveState|InstanceID,88
2576,GameWorld,?start@GameWorld@@QEAA_NPEAVRendererT@@@Z,GameWorld::start(class RendererT *);,0x869A90,INSIDE,0x869860,4345,560,3,GameWorld|GlobalConstants,4345
2599,GameWorld,?initBaseMods@GameWorld@@QEAAXXZ,GameWorld::initBaseMods();,0x869C50,INSIDE,0x869860,4345,1008,3,GameWorld|GlobalConstants,4345
2703,GlobalConstants,?setup@GlobalConstants@@QEAAXPEAVGameData@@@Z,GlobalConstants::setup(class GameData *);,0x86A3E0,INSIDE,0x869860,4345,2944,3,GameWorld|GlobalConstants,4345
2583,GameWorld,?errorToLogReleaseMode@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameWorld::errorToLogReleaseMode(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x785390,INSIDE,0x785260,420,304,8,GameWorld|OptionsHolder,420
2584,GameWorld,?errorD@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameWorld::errorD(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7853B0,INSIDE,0x785260,420,336,8,GameWorld|OptionsHolder,420
2585,GameWorld,?logToSave@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameWorld::logToSave(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7853C0,INSIDE,0x785260,420,352,8,GameWorld|OptionsHolder,420
2586,GameWorld,?log@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameWorld::log(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7853D0,INSIDE,0x785260,420,368,8,GameWorld|OptionsHolder,420
2587,GameWorld,?logDebug@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,"GameWorld::logDebug(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x785400,INSIDE,0x785260,420,416,8,GameWorld|OptionsHolder,420
2588,GameWorld,?logDebug@GameWorld@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"GameWorld::logDebug(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7853F0,INSIDE,0x785260,420,400,8,GameWorld|OptionsHolder,420
2622,GameWorld,?isLoadingFromASaveGame@GameWorld@@QEAA_NXZ,GameWorld::isLoadingFromASaveGame();,0x785310,INSIDE,0x785260,420,176,8,GameWorld|OptionsHolder,420
4039,OptionsHolder,?characterMultithreadingEnabled@OptionsHolder@@QEAA_NXZ,OptionsHolder::characterMultithreadingEnabled();,0x785380,INSIDE,0x785260,420,288,8,GameWorld|OptionsHolder,420
2592,GameWorld,?destroy@GameWorld@@QEAAXPEAVNestBatcher@@@Z,GameWorld::destroy(class NestBatcher *);,0x794950,INSIDE,0x794810,405,320,3,GameWorld|hand,405
2655,GameWorld,?processUpdateRemovalList@GameWorld@@QEAAXXZ,GameWorld::processUpdateRemovalList();,0x794980,INSIDE,0x794810,405,368,3,GameWorld|hand,405
2718,hand,?_CONSTRUCTOR@hand@@QEAAPEAV1@PEAVGameData@@W4itemType@@@Z,,0x794880,INSIDE,0x794810,405,112,3,GameWorld|hand,405
2595,GameWorld,?getIsInKillList@GameWorld@@QEAA_NPEAVRootObject@@@Z,GameWorld::getIsInKillList(class RootObject *);,0x7945A0,INSIDE,0x7944D0,816,208,2,GameWorld|hand,816
2740,hand,?debugWhatHappenedToMe@hand@@QEAA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,hand::debugWhatHappenedToMe();,0x794560,INSIDE,0x7944D0,816,144,2,GameWorld|hand,816
2596,GameWorld,?flushKillList@GameWorld@@QEAAXXZ,GameWorld::flushKillList();,0x7A82C0,INSIDE,0x7A7FE0,3706,736,2,GameWorld|InventoryItemBase,3706
3210,InventoryItemBase,?_NV_getValueSingle@InventoryItemBase@@QEBAH_N@Z,,0x7A83F0,INSIDE,0x7A7FE0,3706,1040,2,GameWorld|InventoryItemBase,3706
2665,GameWorld_SysMessage,?_CONSTRUCTOR@SysMessage@GameWorld@@QEAAPEAV12@W4SysMessageEnum@2@AEBVhand@@1_NMPEAX@Z,,0x2AA4B0,NEAR,0x2AA590,71,224,3,GameWorld_SysMessage|MedicalSystem,71
3670,MedicalSystem,?getPart@MedicalSystem@@QEAAPEAVHealthPartStatus@1@_K@Z,MedicalSystem::getPart(unsigned __int64);,0x2AA5C0,INSIDE,0x2AA590,71,48,3,GameWorld_SysMessage|MedicalSystem,71
3672,MedicalSystem,?getPartCount@MedicalSystem@@QEBAHXZ,MedicalSystem::getPartCount();,0x2AA5B0,INSIDE,0x2AA590,71,32,3,GameWorld_SysMessage|MedicalSystem,71
2719,hand,?_CONSTRUCTOR@hand@@QEAAPEAV1@PEAVRootObjectBase@@@Z,,0x791A20,INSIDE,0x7918A0,608,384,4,Item|Ownerships|hand,608
2743,hand,??4hand@@QEAAAEBV0@PEAVRootObjectBase@@@Z,hand::operator=(class RootObjectBase *);,0x791A70,INSIDE,0x7918A0,608,464,4,Item|Ownerships|hand,608
3339,Item,?findProperOwner@Item@@SAAEBVhand@@AEBV2@@Z,Item::findProperOwner(const class hand &);,0x791AE0,INSIDE,0x7918A0,608,576,4,Item|Ownerships|hand,608
4116,Ownerships,?setHomeBuildingDesignation@Ownerships@@QEAAXW4BuildingDesignation@@@Z,Ownerships::setHomeBuildingDesignation(enum BuildingDesignation);,0x7919D0,INSIDE,0x7918A0,608,304,4,Item|Ownerships|hand,608
2723,hand,?_CONSTRUCTOR@hand@@QEAAPEAV1@XZ,,0xCCFC0,NEAR,0xCCF40,53,-128,7,TimeOfDay|hand,53
5153,TimeOfDay,?_CONSTRUCTOR@TimeOfDay@@QEAAPEAV1@XZ,,0xCCF50,INSIDE,0xCCF40,53,16,7,TimeOfDay|hand,53
5155,TimeOfDay,?isUnset@TimeOfDay@@QEBA_NXZ,TimeOfDay::isUnset();,0xCCF60,INSIDE,0xCCF40,53,32,7,TimeOfDay|hand,53
5156,TimeOfDay,?setTime@TimeOfDay@@QEAAXN@Z,TimeOfDay::setTime(double);,0xCCF80,NEAR,0xCCF40,53,-64,7,TimeOfDay|hand,53
5157,TimeOfDay,?addHours@TimeOfDay@@QEAAXN@Z,TimeOfDay::addHours(double);,0xCCF90,NEAR,0xCCF40,53,-80,7,TimeOfDay|hand,53
5164,TimeOfDay,??4TimeOfDay@@QEAAAEBV0@AEBV0@@Z,TimeOfDay::operator=(const class TimeOfDay &);,0xCCFA0,NEAR,0xCCF40,53,-96,7,TimeOfDay|hand,53
5165,TimeOfDay,?getTotalHours@TimeOfDay@@QEBANXZ,TimeOfDay::getTotalHours();,0xCCFB0,NEAR,0xCCF40,53,-112,7,TimeOfDay|hand,53
2725,hand,?fromString@hand@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"hand::fromString(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x9B7A00,INSIDE,0x9B7830,1039,464,2,UtilityT|hand,1039
5751,UtilityT,?deleteFilesInFolder@UtilityT@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0_N@Z,"UtilityT::deleteFilesInFolder(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, bool);",0x9B7BD0,INSIDE,0x9B7830,1039,928,2,UtilityT|hand,1039
2744,hand,??4hand@@QEAAAEBV0@AEBH@Z,hand::operator=(const int &);,0x279010,NEAR,0x278DE0,45,-560,3,RootObjectContainer|hand,45
4745,RootObjectContainer,?getThing@RootObjectContainer@@QEAAPEAVRootObject@@H@Z,RootObjectContainer::getThing(int);,0x279030,NEAR,0x278DE0,45,-592,3,RootObjectContainer|hand,45
4746,RootObjectContainer,?getNumThings@RootObjectContainer@@QEBAHXZ,RootObjectContainer::getNumThings();,0x279050,NEAR,0x278DE0,45,-624,3,RootObjectContainer|hand,45
2830,hkVector4f,?zeroComponent@hkVector4f@@QEAAXH@Z,hkVector4f::zeroComponent(const int);,0xDEF300,INSIDE,0xDEC2C0,15787,12352,3,hkVector4f|hkVector4fComparison,15787
2844,hkVector4f,?setReciprocal@hkVector4f@@QEAAXAEBV1@@Z,hkVector4f::setReciprocal(const class hkVector4f &);,0xDEFE90,INSIDE,0xDEC2C0,15787,15312,3,hkVector4f|hkVector4fComparison,15787
2950,hkVector4fComparison,?getMask@hkVector4fComparison@@QEBA?AW4Mask@hkVector4ComparisonMask@@W423@@Z,hkVector4fComparison::getMask(enum hkVector4ComparisonMask::Mask);,0xDEF380,INSIDE,0xDEC2C0,15787,12480,3,hkVector4f|hkVector4fComparison,15787
2859,hkVector4f,?less@hkVector4f@@QEBA?BVhkVector4fComparison@@AEBV1@@Z,hkVector4f::less(const class hkVector4f &);,0xC645B0,INSIDE,0xC63FF0,1809,1472,4,hkVector4f|hkVector4fComparison,1809
2864,hkVector4f,?notEqual@hkVector4f@@QEBA?BVhkVector4fComparison@@AEBV1@@Z,hkVector4f::notEqual(const class hkVector4f &);,0xC645A0,INSIDE,0xC63FF0,1809,1456,4,hkVector4f|hkVector4fComparison,1809
2915,hkVector4f,?getInt24W@hkVector4f@@QEBAHXZ,hkVector4f::getInt24W();,0xC64070,INSIDE,0xC63FF0,1809,128,4,hkVector4f|hkVector4fComparison,1809
2939,hkVector4fComparison,?getIndexOfFirstComponentSet@hkVector4fComparison@@QEBAHXZ,hkVector4fComparison::getIndexOfFirstComponentSet();,0xC640B0,INSIDE,0xC63FF0,1809,192,4,hkVector4f|hkVector4fComparison,1809
2865,hkVector4f,?lessZero@hkVector4f@@QEBA?BVhkVector4fComparison@@XZ,hkVector4f::lessZero();,0xDCEC20,INSIDE,0xDCEAC0,527,352,3,hkVector4f|hkVector4fComparison,527
2923,hkVector4f,?getConstant@hkVector4f@@SAAEBV1@W4hkVectorConstant@@@Z,hkVector4f::getConstant(enum hkVectorConstant);,0xDCEAE0,INSIDE,0xDCEAC0,527,32,3,hkVector4f|hkVector4fComparison,527
2937,hkVector4fComparison,?getMaskForComponent@hkVector4fComparison@@SA?AW4Mask@hkVector4ComparisonMask@@H@Z,hkVector4fComparison::getMaskForComponent(int);,0xDCEB00,INSIDE,0xDCEAC0,527,64,3,hkVector4f|hkVector4fComparison,527
2990,InstanceID,?_CONSTRUCTOR@InstanceID@@QEAAPEAV1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEAVObjectInstance@GameData@@@Z,,0x384A80,NEAR,0x384AD0,77,80,2,InstanceID|Platoon,77
4240,Platoon,?getPlatoonStringID@Platoon@@QEBA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,Platoon::getPlatoonStringID();,0x384AF0,INSIDE,0x384AD0,77,32,2,InstanceID|Platoon,77
3005,InteriorModeButtonWindow,?toggleInteriorMode@InteriorModeButtonWindow@@QEAAXXZ,InteriorModeButtonWindow::toggleInteriorMode();,0x76BC40,INSIDE,0x76BC30,135,16,2,InteriorModeButtonWindow|LevelEditor,135
3403,LevelEditor,?exitLevelEditMode@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::exitLevelEditMode(class MyGUI::Widget *);,0x76BC20,NEAR,0x76BC30,135,16,2,InteriorModeButtonWindow|LevelEditor,135
3006,InteriorModeButtonWindow,?setVisible@InteriorModeButtonWindow@@QEAAX_N@Z,InteriorModeButtonWindow::setVisible(bool);,0x780F70,RECOVERED,0x781BE0,58,3184,4,InteriorModeButtonWindow|LevelEditor_FactionListWindow|LevelEditor_GamedataSelectionList|LevelEditor_SquadListWindow,58
3422,LevelEditor_FactionListWindow,?_DESTRUCTOR@FactionListWindow@LevelEditor@@QEAAXXZ,,0x781A30,NEAR,0x781BE0,58,432,4,InteriorModeButtonWindow|LevelEditor_FactionListWindow|LevelEditor_GamedataSelectionList|LevelEditor_SquadListWindow,58
3424,LevelEditor_GamedataSelectionList,?_DESTRUCTOR@GamedataSelectionList@LevelEditor@@QEAAXXZ,,0x7818C0,NEAR,0x781BE0,58,800,4,InteriorModeButtonWindow|LevelEditor_FactionListWindow|LevelEditor_GamedataSelectionList|LevelEditor_SquadListWindow,58
3440,LevelEditor_SquadListWindow,?_DESTRUCTOR@SquadListWindow@LevelEditor@@QEAAXXZ,,0x781AB0,NEAR,0x781BE0,58,304,4,InteriorModeButtonWindow|LevelEditor_FactionListWindow|LevelEditor_GamedataSelectionList|LevelEditor_SquadListWindow,58
3008,InteriorModeButtonWindow,?setSelectedBuilding@InteriorModeButtonWindow@@QEAAXPEAVBuilding@@@Z,InteriorModeButtonWindow::setSelectedBuilding(class Building *);,0x775E80,INSIDE,0x775C50,713,560,4,InteriorModeButtonWindow|LevelEditor,713
3018,InteriorModeButtonWindow,?notifyEditTextChange@InteriorModeButtonWindow@@QEAAXPEAVEditBox@MyGUI@@@Z,InteriorModeButtonWindow::notifyEditTextChange(class MyGUI::EditBox *);,0x775D60,INSIDE,0x775C50,713,272,4,InteriorModeButtonWindow|LevelEditor,713
3030,InteriorModeButtonWindow,?notifyEditTextChange2@InteriorModeButtonWindow@@QEAAXPEAVEditBox@MyGUI@@@Z,InteriorModeButtonWindow::notifyEditTextChange2(class MyGUI::EditBox *);,0x775DF0,INSIDE,0x775C50,713,416,4,InteriorModeButtonWindow|LevelEditor,713
3404,LevelEditor,?activeModChanged@LevelEditor@@QEAAXPEAVComboBox@MyGUI@@_K@Z,"LevelEditor::activeModChanged(class MyGUI::ComboBox *, unsigned __int64);",0x775CF0,INSIDE,0x775C50,713,160,4,InteriorModeButtonWindow|LevelEditor,713
3009,InteriorModeButtonWindow,?getSelectedBuilding@InteriorModeButtonWindow@@QEAAPEAVBuilding@@XZ,InteriorModeButtonWindow::getSelectedBuilding();,0x4F75E0,NEAR,0x4F75F0,176,16,3,InteriorModeButtonWindow|PreviewBuilding,176
4418,PreviewBuilding,?_NV_type@PreviewBuilding@@QEBA?AW4PreviewBuildingClassType@1@XZ,,0x4F7640,INSIDE,0x4F75F0,176,80,3,InteriorModeButtonWindow|PreviewBuilding,176
4447,PreviewBuilding,?_NV_isLinked@PreviewBuilding@@QEBA_NXZ,,0x4F7650,INSIDE,0x4F75F0,176,96,3,InteriorModeButtonWindow|PreviewBuilding,176
3010,InteriorModeButtonWindow,?updateUsageNodes@InteriorModeButtonWindow@@QEAA_NXZ,InteriorModeButtonWindow::updateUsageNodes();,0x772490,INSIDE,0x772150,1613,832,4,InteriorModeButtonWindow|LevelEditor,1613
3408,LevelEditor,?drawRoads@LevelEditor@@QEAAXPEAVDataPanelLine@@@Z,LevelEditor::drawRoads(class DataPanelLine *);,0x7725C0,INSIDE,0x772150,1613,1136,4,InteriorModeButtonWindow|LevelEditor,1613
3409,LevelEditor,?eraseRoads@LevelEditor@@QEAAXPEAVDataPanelLine@@@Z,LevelEditor::eraseRoads(class DataPanelLine *);,0x772690,INSIDE,0x772150,1613,1344,4,InteriorModeButtonWindow|LevelEditor,1613
3410,LevelEditor,?drawAllRoads@LevelEditor@@QEAAXPEAVDataPanelLine@@@Z,LevelEditor::drawAllRoads(class DataPanelLine *);,0x772760,INSIDE,0x772150,1613,1552,4,InteriorModeButtonWindow|LevelEditor,1613
3011,InteriorModeButtonWindow,?refresh@InteriorModeButtonWindow@@QEAAXXZ,InteriorModeButtonWindow::refresh();,0x774A40,INSIDE,0x774550,1538,1264,2,InteriorModeButtonWindow|LevelEditor_SquadListWindow,1538
3438,LevelEditor_SquadListWindow,?refresh@SquadListWindow@LevelEditor@@QEAAXPEAVGameData@@@Z,LevelEditor::SquadListWindow::refresh(class GameData *);,0x774800,INSIDE,0x774550,1538,688,2,InteriorModeButtonWindow|LevelEditor_SquadListWindow,1538
3013,InteriorModeButtonWindow,?closeWindow@InteriorModeButtonWindow@@QEAAXPEAVWindow@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"InteriorModeButtonWindow::closeWindow(class MyGUI::Window *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7790F0,INSIDE,0x778980,3239,1904,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3015,InteriorModeButtonWindow,?interiorModePressed@InteriorModeButtonWindow@@QEAAXPEAVWidget@MyGUI@@@Z,InteriorModeButtonWindow::interiorModePressed(class MyGUI::Widget *);,0x778C80,INSIDE,0x778980,3239,768,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3394,LevelEditor,?factionButton@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::factionButton(class MyGUI::Widget *);,0x779140,INSIDE,0x778980,3239,1984,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3395,LevelEditor,?npcButton@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::npcButton(class MyGUI::Widget *);,0x7793A0,INSIDE,0x778980,3239,2592,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3396,LevelEditor,?townButton@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::townButton(class MyGUI::Widget *);,0x779280,INSIDE,0x778980,3239,2304,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3398,LevelEditor,?featureButton@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::featureButton(class MyGUI::Widget *);,0x7794B0,INSIDE,0x778980,3239,2864,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3400,LevelEditor,?itemsButton@LevelEditor@@QEAAXPEAVWidget@MyGUI@@@Z,LevelEditor::itemsButton(class MyGUI::Widget *);,0x7795A0,INSIDE,0x778980,3239,3104,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3423,LevelEditor_GamedataSelectionList,?_CONSTRUCTOR@GamedataSelectionList@LevelEditor@@QEAAPEAV12@PEAV2@W4itemType@@MMMM@Z,,0x778CB0,INSIDE,0x778980,3239,816,8,InteriorModeButtonWindow|LevelEditor|LevelEditor_GamedataSelectionList,3239
3019,InteriorModeButtonWindow,?centerButtonPressed@InteriorModeButtonWindow@@QEAAXPEAVWidget@MyGUI@@@Z,InteriorModeButtonWindow::centerButtonPressed(class MyGUI::Widget *);,0x76F680,INSIDE,0x76F2B0,1125,976,3,InteriorModeButtonWindow|LevelEditor,1125
3031,InteriorModeButtonWindow,?setInteriorLayout@InteriorModeButtonWindow@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"InteriorModeButtonWindow::setInteriorLayout(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x76F6E0,INSIDE,0x76F2B0,1125,1072,3,InteriorModeButtonWindow|LevelEditor,1125
3374,LevelEditor,?setEditSquad@LevelEditor@@QEAAXPEAVGameData@@@Z,LevelEditor::setEditSquad(class GameData *);,0x76F630,INSIDE,0x76F2B0,1125,896,3,InteriorModeButtonWindow|LevelEditor,1125
3022,InteriorModeButtonWindow,?clearNodes@InteriorModeButtonWindow@@QEAAXPEAVWidget@MyGUI@@@Z,InteriorModeButtonWindow::clearNodes(class MyGUI::Widget *);,0x76F9B0,INSIDE,0x76F720,909,656,4,InteriorModeButtonWindow|LevelEditor,909
3023,InteriorModeButtonWindow,?clearAll@InteriorModeButtonWindow@@QEAAXPEAVWidget@MyGUI@@@Z,InteriorModeButtonWindow::clearAll(class MyGUI::Widget *);,0x76FA00,INSIDE,0x76F720,909,736,4,InteriorModeButtonWindow|LevelEditor,909
3032,InteriorModeButtonWindow,?setExteriorLayout@InteriorModeButtonWindow@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"InteriorModeButtonWindow::setExteriorLayout(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x76F8A0,INSIDE,0x76F720,909,384,4,InteriorModeButtonWindow|LevelEditor,909
3378,LevelEditor,?toggleSeedMode@LevelEditor@@QEAAXPEAVDataPanelLine@@@Z,LevelEditor::toggleSeedMode(class DataPanelLine *);,0x76FAA0,INSIDE,0x76F720,909,896,4,InteriorModeButtonWindow|LevelEditor,909
3033,InteriorModeButtonWindow,?recheckOutsideFurniture@InteriorModeButtonWindow@@QEAAXPEAVBuilding@@@Z,InteriorModeButtonWindow::recheckOutsideFurniture(class Building *);,0x771570,INSIDE,0x770A60,4011,2832,3,InteriorModeButtonWindow|LevelEditor,4011
3386,LevelEditor,?deleteDuplicateBuildings@LevelEditor@@QEBAHXZ,LevelEditor::deleteDuplicateBuildings();,0x771610,INSIDE,0x770A60,4011,2992,3,InteriorModeButtonWindow|LevelEditor,4011
